model,subject,run,accuracy,kappa,precision,recall,f1_score
tl,309,2,0.5694444444444444,0.35416666666666663,0.5666666666666667,0.5653651903651903,0.5649271734595781
tl,400,0,0.6388888888888888,0.47651006711409394,0.6936782504804945,0.6611721611721612,0.6335903250188964
tl,400,1,0.6666666666666666,0.5126903553299492,0.6971158833903931,0.689217032967033,0.6521199674838489
tl,400,2,0.6388888888888888,0.4702886247877759,0.6770413494551426,0.6453754578754579,0.6298388669494418
tl,401,0,0.625,0.4545454545454546,0.6823529411764705,0.6590909090909091,0.6079460269865068
tl,401,1,0.6944444444444444,0.5487179487179488,0.7219202898550724,0.7217171717171716,0.6815538847117795
tl,401,2,0.6805555555555556,0.5257731958762887,0.6936507936507935,0.6919191919191919,0.6663441380422512
tl,402,0,0.625,0.420911528150134,0.6174242424242424,0.6246660983233873,0.6022787546746698
tl,402,1,0.6666666666666666,0.47301006404391577,0.6478991596638655,0.647996589940324,0.6461001572856983
tl,402,2,0.6111111111111112,0.4012474012474012,0.5942525158211432,0.6057402671213413,0.5943962284367298
tl,403,0,0.6666666666666666,0.5089514066496164,0.6809523809523809,0.7122015915119363,0.668936170212766
tl,403,1,0.6666666666666666,0.5089514066496164,0.6779821200510856,0.7067405211421439,0.6646472341634774
tl,403,2,0.6805555555555556,0.5269922879177378,0.6983262754587618,0.7223695844385499,0.68467171026646
tl,404,0,0.5,0.26613816534541335,0.5542497625830959,0.5134920634920634,0.4994543158101264
tl,404,1,0.5138888888888888,0.28733031674208154,0.566213272095625,0.526984126984127,0.5150654413812308
tl,404,2,0.5,0.26195899772209563,0.5322270322270323,0.5111111111111111,0.4936842105263158
tl,405,0,0.5,0.22021660649819508,0.5481601731601732,0.4839516129032258,0.4815153790794456
tl,405,1,0.5,0.21597096188747744,0.5071794871794872,0.4738709677419355,0.46527777777777773
tl,405,2,0.4722222222222222,0.1663619744058501,0.48193760262725777,0.4446236559139785,0.4444444444444444
tl,406,0,0.7638888888888888,0.6382978723404256,0.7503968253968254,0.7735071301247771,0.755934756636019
tl,406,1,0.7777777777777778,0.6613756613756614,0.7669753086419754,0.7943404634581105,0.7718531075623022
