model,subject,run,accuracy,kappa,precision,recall,f1_score
tl,449,1,0.4722222222222222,0.25611745513866246,0.5787878787878789,0.5215260017050299,0.47474241158451685
tl,449,2,0.5555555555555556,0.2960586617781852,0.473721340388007,0.5002664109121909,0.48162152201953196
tl,450,0,0.3055555555555556,-0.12359550561797761,0.19753086419753085,0.27003205128205127,0.20833333333333334
tl,450,1,0.4722222222222222,0.1663619744058501,0.40733408748114636,0.43315018315018317,0.4122440737615658
tl,450,2,0.3472222222222222,0.02422145328719716,0.32891171016973325,0.3658424908424909,0.32082014171566414
tl,451,0,0.6527777777777778,0.48776323278315314,0.6679948914431674,0.6813131313131313,0.6526873160611762
tl,451,1,0.4722222222222222,0.2284263959390863,0.6111111111111112,0.5015151515151516,0.4476941691097771
tl,451,2,0.4861111111111111,0.21276595744680848,0.32839506172839505,0.4737373737373738,0.37269791393907653
tl,452,0,0.6944444444444444,0.5354838709677419,0.7252252252252251,0.6847948079832138,0.6248855311355311
tl,452,1,0.6388888888888888,0.4443455031166518,0.6772486772486772,0.6241887473771531,0.5870013959428554
tl,452,2,0.6388888888888888,0.4678794769755543,0.7018872939925571,0.6568828380422583,0.6287749287749288
tl,453,0,0.5416666666666666,0.2799999999999999,0.5435185185185185,0.5786068769939737,0.5538900325956425
tl,453,1,0.5277777777777778,0.24374420759962923,0.5918871252204586,0.5461420300129978,0.5621157675130689
tl,453,2,0.5416666666666666,0.2542372881355932,0.620014245014245,0.5511343495214464,0.573926073926074
tl,454,0,0.6666666666666666,0.47317073170731705,0.6343253968253969,0.6148051948051948,0.6217675475987496
tl,454,1,0.5833333333333334,0.33944954128440363,0.5029411764705882,0.5130735930735931,0.4997530178135902
tl,454,2,0.7222222222222222,0.574468085106383,0.7217023172905526,0.7366810966810967,0.71241225817497
tl,455,0,0.6805555555555556,0.5211104684788895,0.6826862026862027,0.6787393162393163,0.6677169051325772
tl,455,1,0.3333333333333333,0.08377518557794283,0.25752508361204013,0.3798076923076923,0.28908188585607936
tl,455,2,0.5416666666666666,0.2898983861326957,0.4862068965517241,0.4864316239316239,0.48594320582656647
tl,456,0,0.4861111111111111,0.2379862700228833,0.5407141591352117,0.48134920634920636,0.4380104085986439
tl,456,1,0.5277777777777778,0.28421052631578947,0.43166054671562626,0.5,0.4373875304329416
